hotel,is_canceled,lead_time,,,arrival_date_week_number,,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,,reserved_room_type,customer_type,adr,total_of_special_requests
City Hotel,0,504,,,32,,2,1,2,0,0,BB,,A,Transient-Party,112.67,1
City Hotel,0,504,,,32,,2,1,2,0,0,BB,,A,Transient-Party,112.67,1
City Hotel,0,141,,,32,,2,1,2,0,0,BB,,A,Transient-Party,106,0
City Hotel,0,504,,,32,,2,1,2,0,0,BB,,A,Transient-Party,112.67,1
City Hotel,0,504,,,32,,2,1,2,0,0,BB,,A,Transient-Party,112.67,1
City Hotel,0,504,,,32,,2,1,2,0,0,BB,,A,Transient-Party,112.67,1
City Hotel,0,504,,,32,,2,1,2,0,0,BB,,A,Transient-Party,112.67,1
City Hotel,0,504,,,32,,2,1,2,0,0,BB,,A,Transient-Party,112.67,1
City Hotel,0,504,,,32,,2,1,2,0,0,BB,,A,Transient-Party,112.67,1
City Hotel,0,504,,,32,,2,1,2,0,0,BB,,A,Transient-Party,112.67,1
City Hotel,0,127,,,33,,1,1,2,2,0,BB,,G,Transient,300,1
City Hotel,0,62,,,33,,0,2,2,0,0,BB,,A,Transient,126,3
City Hotel,0,0,,,33,,0,1,2,2,0,BB,,F,Transient,259,1
City Hotel,0,504,,,32,,2,4,2,0,0,BB,,A,Transient-Party,101.33,1
City Hotel,0,91,,,33,,0,1,3,0,0,BB,,E,Transient,230,2
City Hotel,0,36,,,33,,0,3,3,0,0,BB,,D,Transient,219,2
City Hotel,0,134,,,33,,0,2,1,0,0,SC,,A,Transient,71.1,0
City Hotel,0,10,,,33,,0,1,2,1,0,BB,,F,Transient,260,1
City Hotel,0,35,,,33,,0,2,2,0,0,BB,,D,Transient,190,2
City Hotel,0,10,,,33,,0,1,2,1,0,BB,,F,Transient,260,0
City Hotel,0,230,,,33,,0,3,2,1,0,BB,,A,Transient,148.5,2
City Hotel,0,112,,,34,,2,0,2,0,0,BB,,F,Transient,235,0
City Hotel,0,152,,,33,,2,2,2,0,0,BB,,D,Transient,139.5,0
City Hotel,0,6,,,34,,1,0,2,3,0,BB,,G,Transient,264.44,2
City Hotel,0,95,,,33,,2,2,1,0,0,BB,,A,Transient-Party,95,0
City Hotel,0,115,,,34,,2,1,2,0,0,BB,,A,Transient-Party,125,2
City Hotel,0,94,,,33,,2,4,1,0,0,BB,,A,Transient-Party,115,3
City Hotel,0,0,,,34,,0,1,1,0,0,BB,,D,Transient-Party,115,0
City Hotel,0,12,,,34,,2,2,1,0,0,BB,,A,Transient-Party,115,0
City Hotel,0,204,,,34,,1,3,2,0,0,SC,,A,Transient,99,0
City Hotel,0,161,,,34,,2,3,2,1,0,BB,,G,Transient,282.5,2
City Hotel,0,120,,,34,,0,2,1,0,0,BB,,E,Transient,180,2
City Hotel,0,141,,,34,,0,2,2,0,0,BB,,D,Transient,150,2
City Hotel,0,142,,,34,,0,1,2,0,0,BB,,D,Transient,150,2
City Hotel,0,141,,,34,,0,2,2,0,0,HB,,D,Transient,186,2
City Hotel,0,141,,,34,,0,2,2,0,0,BB,,D,Transient,150,2
City Hotel,0,142,,,34,,0,1,2,0,0,BB,,D,Transient,150,2
City Hotel,0,142,,,34,,0,1,2,0,0,BB,,D,Transient,150,2
City Hotel,0,141,,,34,,0,2,2,0,0,BB,,D,Transient,150,2
City Hotel,0,63,,,34,,0,2,2,0,0,BB,,A,Transient,139,1
City Hotel,0,95,,,33,,2,5,2,0,0,BB,,A,Transient-Party,125,1
City Hotel,0,95,,,33,,2,5,1,0,0,BB,,A,Transient-Party,115,0
City Hotel,0,101,,,34,,2,4,1,0,0,BB,,A,Transient,135,1
City Hotel,0,97,,,34,,1,5,2,0,0,BB,,A,Transient-Party,125,0
City Hotel,0,12,,,34,,0,1,3,0,0,BB,,E,Transient,240,1
City Hotel,0,169,,,34,,1,2,2,0,0,BB,,D,Transient,139.5,1
City Hotel,0,101,,,35,,1,0,2,0,0,HB,,D,Transient,166,2
City Hotel,0,0,,,35,,1,0,2,0,0,SC,,A,Transient,75.24,1
City Hotel,0,98,,,35,,1,0,2,0,0,SC,,A,Transient,72.16,0
City Hotel,0,45,,,35,,1,0,1,0,0,BB,,A,Transient-Party,115,0
City Hotel,0,62,,,35,,1,0,1,0,0,BB,,A,Transient,95,0
City Hotel,0,101,,,35,,1,0,2,0,0,HB,,D,Transient,166,2
City Hotel,0,101,,,35,,1,0,2,0,0,HB,,D,Transient,166,2
City Hotel,0,88,,,34,,1,1,2,0,0,BB,,D,Transient,144,0
City Hotel,0,169,,,34,,1,2,2,0,0,BB,,D,Transient,139.5,1
City Hotel,0,60,,,35,,1,0,1,0,0,SC,,A,Transient,140,2
City Hotel,0,52,,,35,,1,0,1,0,0,SC,,A,Transient,140,1
City Hotel,0,15,,,34,,2,2,2,0,0,BB,,D,Transient,132.53,2
City Hotel,0,83,,,35,,1,3,1,0,0,BB,,D,Transient,147.68,0
City Hotel,0,189,,,35,,0,3,2,0,0,BB,,A,Transient,80.1,1
City Hotel,0,147,,,35,,1,5,2,0,0,BB,,A,Transient,117,1
City Hotel,0,135,,,35,,1,4,2,0,0,BB,,D,Transient,143.1,1
